entity_id,entity_label,relation_id,Question
Q6779293,Mary Darling,P21,what is the gender of mary darling 
Q283101,Bernard Allison,P1303,what instrument did bernard allison play 
Q1242814,Mentor Zhubi,P413,which position did mentor zhubi play
Q211870,Paisley,R19,Name a person who was born in paisley
Q622284,The Apu Trilogy,R179,what film is in the the apu trilogy
Q285625,Augusta County,R19,who was born in augusta county virginia
Q10381239,The Case of the Counterfeit Eye,P50,who was the author of the case of the counterfeit eye
Q821815,Royal Flash,P136,what genre is the film royal flash
Q218861,Gondar,R19,What are people born in gondar called
Q372816,Sergei Ryakhovsky,P21,what is the gender of sergei ryakhovsky
Q1060299,Moonlight Whispers,P136,what type of film is moonlight whispers
Q155647,astrologer,R106,what was astrologer helen brown stage name
Q4866730,Bases Loaded '96: Double Header,P136,What type of video game is bases loaded 96: double header
Q3536357,Tracy Torme,R170,What television program was created by tracy torme
Q210061,Lambayeque Department,P150,who is the administrative child of lambayeque region
Q23077,Lancashire,P17,What country is lancashire in
Q239296,Eragon,P1040,Who was the editor for eragon
Q5588482,Goutam Halder,P19,Where was goutam halder born
Q7312048,Remodeling Her Husband,P495,What is the country of origin for the film remodeling her husband
Q1054574,romance film,R136,romance film is the genre of what movie
Q854168,David Tattersall,R344,Which film was david tattersall a cinematographer for
Q14899408,Tigers,P86,What is the music for the film white lies
Q3985590,The Addams Family,P178,which company developed the addams family
Q6735129,Mai Goto,P19,what is mai goto birthplace
Q8074109,Zook,P136,which genre does the artist zook perform in
Q33999,actor,R106,who is a professional actor
Q4724756,Ali Dino,P20,where was the death place of ali dino
Q7627150,Stuart Taylor Jr,P21,Is stuart taylor jr a male of a female 
Q5336087,Eddie Gutierrez,P19,which city was eddie gutierrez born
Q5917373,How About Now,P175,Who is the artist of the album how about now
Q6767478,Mark Eddinger,P21,What is mark eddinger gender
Q736065,Francesco Solimena,P21,is francesco solimena male or female
Q5427823,Fabio Giordano,P413,what position does fabio giordano play
Q304271,Clement Comer Clay,P20,where did clement comer clay breathe is last breath
Q28389,screenwriter,R106,what is the name of a person who is a professional screenwriter
Q1490636,Gabriele Wurzel,P19,Where was gabriele wurzel born
Q193592,midfielder,R413,This Azerbaijan football player played the position of midfielder
Q7228519,Pooja Hegde,P21,which gender is pooja hegde
Q3282637,film producer,R106,who is a film producing individual
Q1284292,Edgard de Larminat,P607,Which war did edgard de larminat participate in
Q7022893,Nguyen Nhat Anh,P21,What gender is Nguyen nhat Anh
Q7564414,Soul on Ice,P175,Who is the artist of the album soul on ice
Q20430958,Alina Chivulescu,P27,what country is alina chivulescu from
Q16956048,Cashmere,P170,Who is the artist credited for the work cashmere
Q483916,Wharton County,P17,what country is wharton county located in
Q5292536,Don Donoher,P27,Which nation is don donoher originally from
Q1138278,Flyff,P136,flyff is characterized as what genre of computer videogame
Q1285643,Edmond Hoyle,P20,Where did Edmond Hoyle die
Q235858,traditional folk music,R136,who plays traditional music
Q2617337,2 Cold Scorpio,P19,where was 2 cold scorpio born
Q244689,Lal Bahadur Shastri,P140,what religion is lal bahadur shastri
Q675493,Henry VII of England,P53,which royal line is henry vii of england a member of
Q7562638,Soodhu Kavvum,P364,Which language is the film soodhu kavvum in
Q743079,Leslie Charteris,R50,What a book authored by leslie charteris
Q6733789,Mahendran,P21,what is mahendran sex
Q1044291,Carolco Pictures,R272,what is a movie by carolco pictures
Q15442583,Neil Henry,P27,which nationality is neil henry
Q1562713,Albert Leiterer,P20,where did albert leiterer die
Q49085,African Americans,R172,who is a famous african american architect 
Q1048902,pitcher,R413,what person plays the position as a pitcher
Q2535851,Vaclav Stekl,P20,what city did  vaclav Stekl die in
Q1184736,Lewistown,R19,who was born in lewistown pennsylvania
Q4833208,Azucar amarga,P136,what type of film is bitter sugar in
Q53459,Casimir IV Jagiellon,R40,who is the parent of casimir iv jagiellon
Q349749,Immanuel Velikovsky,P19,where was immanuel velikovsky born
Q804792,Baldev Raj Chopra,P19,Where was baldev raj chopra born
Q4909435,Bill Hinchman,P20,Which city did bill hinchman die in
Q16955002,The Martian Child,P50,who wrote the martian child 
Q4673010,Ace Stewart,P19,Where was Ace Stewart born
Q4162402,Dancing on the Edge,P495,what country is dancing on the edge in
Q3368242,Dom Tower of Utrecht,P149,What is the architectural style of dom tower of utrecht
Q5186146,Cristi Harris,P19,where was cristi harris born 
Q3300988,Rikihiro Sugiyama,P413,What position does rikihiro sugiyama play
Q333222,Vsevolod Garshin,P20,where in europe did vsevolod garshin died in
Q434266,Petr Uspensky,R50,what book did p d ouspensky write 
Q3414343,Black and White,P364,in what language is black and white written 
Q208850,single-player video game,R404,which game has the gameplay mode single-player
Q982586,Richard Williams,P21,is richard williams male or female
Q3341353,Nigel Hinton,P21,what is nigel hinton gender
Q49085,African Americans,R172,Who is an african american golfer
Q7934,Frank Herbert,R50,What is a book written by frank herbert
Q782604,Marceline Day,P20,Where did marceline day die
Q5223394,Dark Secret,P136,what type of book is dark secret
Q188473,action film,R136,what is the name of a hindi action film series
Q7852400,Tulsi Ramsay,P27,What nation is tulsi ramsay from
Q6232918,John Felske,P21,is john felske male or female
Q7652436,Svetlan Kondev,P27,what country is svetlan kondev from
Q7938163,Vlad Rusu,P21,What is vlad rusu gender
Q436861,Kelly Reichardt,R58,what films has kelly reichardt been credited in
Q336286,defender,R413,who is a defender
Q1054574,romance film,R136,what film is a romance film
Q356643,Ryan Stewart,P27,what is the nationality of ryan stewart 
Q834865,Do You Like My Tight Sweater,P136,What style of music is the album do you like my tight sweater
Q484344,progressive metal,R136,which artist performs progressive metal music
Q1707018,The Simpsons,P178,who was the developer for the simpsons arcade game
Q183504,indie rock,R136,which artist falls under the indie rock genre
Q128320,Tokyo Drifter,P495,Which country was the film tokyo drifter filmed in
Q5088357,Chauranga,P364,Which language is the film chauranga in
Q208850,single-player video game,R404,what game can be played in  single-player mode
Q2673752,Norman,P131,Where is norman located at
Q5607733,Grete Minde,P495,what country is grete minde from
Q3040525,The Behemoth,P112,who was the founder of the behemoth
Q3058617,Esquerita,P19,what is esqueritas birth place
Q1772450,Asthmatic Kitty,R264,Who is an artist signed to the record label asthmatic kitty
Q212041,Sweeney Todd: The Demon Barber of Fleet Street,P57,who directed the film sweeney todd: the demon barber of fleet street
Q4770394,Another Woman in Love,P175,another woman in love is an album made by what female musician
Q5362181,Eliza Pineda,P27,eliza pineda nationality is what
Q4516542,James C Murray,P19,what city was james c murray born in
Q52471,Ogden,R19,who was born in ogden
Q4501358,Ilya Khrzhanovsky,P106,What is ilya khrzhanovsky profession
Q23768,Las Vegas,R19,Who a wrestler born in las vegas nevada
Q5512335,G Luz A James,P21,what is the gender of g luz a james
Q5552891,Gerry McGhee,P264,what is the label that gerry mcghee is under
Q810012,Basic Instinct 2,P162,Who produced the movie basic instinct 2
Q957966,Scribner,R19,which former baseball player was born in scribner
Q3512713,Patrice Kwedi,P413,What position patrice kwedi play
Q95192,Arthur Leist,P106,What arthur leist profession
Q336286,defender,R413,whats the name of a football defender
Q660207,Night of the Living Homeless,P57,who directed night of the living homeless
Q263734,nu metal,R136,what artists play nu metal music
Q1951238,Friant,P131,What county is friant located in
Q1351888,Hussain al-Shahristani,P19,where was hussain al-shahristani place of birth
Q6362215,Kang Jung-hun,P413,what soccer position does  kang jung-hun play
Q447111,Princess Maria Luisa Carlota of Parma,P20,Where did princess maria luisa carlota of parma die
Q165375,Frank Shannon,P20,where did frank shannon die
Q83440,country music,R136,Name a performing country artist
Q361106,Charles Addams,R58,What film did charles addams write
Q4682414,Adewale Ojomo,P27,where does adewale ojomo get his or her nationality from
Q7184140,Philip Ng,P21,What is the sex of philip ng
Q3809868,Jon Midttun Lie,P19,what is jon midttun lie place of birth
Q3012929,Laments,P50,who is the author of the book laments (treny)
Q1297,Chicago,R19,which american actress was born in chicago
Q101722,Jacob Mueller,P20,where did jacob mueller pass away
Q7941445,Von Hayes,P413,Which position did von hayes play
Q441272,Romain Duris,P27,romain duris is which nationality
Q3661792,Casino: Love and Honor in Las Vegas,P50,who wrote the book casino
Q135209,Pitso Mosimane,P413,which position does pitso mosimane play
Q2615948,Planet Prince,P136,What sort of movie is planet prince
Q518770,Darren Lynn Bouseman,R57,what film did darren lynn bousman direct
Q928007,Lois & Clark: The New Adventures of Superman,P495,What is the country of origin of the tv program lois & clark: the new adventures of superman
Q1519422,Gold Diggers of 1933,P272,What was the production company of gold diggers of 1933
Q2557820,Dan Seals,P264,what label is dan seals signed with
Q402885,black-footed ferret,P105,What rank of organism is black-footed ferret
Q1190492,P2,P136,what kind of movie is p2
Q10408230,Jimmy Sharp,P21,what gender is jimmy sharp
Q7612718,Steve Grilli,P413,what position does steve grilli play 
Q1335436,Jeff Smith,R50,What is a cartoon that jeff smith (cartoonist) had written
Q4987209,Bulan Tertusuk Ilalang,P364,what language is bulan tertusuk ilalang in 
Q486174,Franklin County,R131,what city is in franklin county
Q482,poetry,R136,What is the name of a poetry book
Q4901056,Bhanwar,P495,where was bhanwar filmed
Q506586,Newark,R276,what happened in newark
Q3229435,Lencho Skibba,P21,what is lencho skibba gender
Q3183,Perth,R19,who was born in perth western australia
Q1577918,Hans-Martin Schlebusch,P21,Is the sex of hans-martin schlebusch male or female
Q8029910,Wolf Tracks - Best of Los Lobos,P175,which artist released the album wolf tracks: the best of los lobos
Q2604244,Hernan Diaz,P413,which position does hernan diaz play
Q552844,Edsel Bryant Ford,P27,what nationality is edsel ford
Q597,Lisbon,R19,Who a footballer from lisbon
Q1898698,Wellington,R19,what harry was born in wellington
Q316555,The NeverEnding Story,P86,what music was played in the neverending story
Q1126637,Casualties of War,P136,what types of movie is casualties of war
Q387539,Hollywood Records,R264,which artist belongs to hollywood records
Q6480357,Lalit,P1142,what kind of ideology does lalit serve
Q2452505,Armored Core: Nine Breaker,P404,what kind of player mode does armored core: nine breaker use
Q361,World War I,R607,who attended to world war i
Q592915,Chocolate,P495,which country released chocolate: deep dark secrets
Q637949,Alphonso Taft,P19,where was alphonso taft born
Q2722024,Bolo,P413,what position does bolo play 
Q7937695,Vivian Dandridge,P19,Where is the birth place of vivian dandridge
Q5386815,Eric Jerome Dickey,P172,what is eric jerome dickey ethnicity 
Q33999,actor,R106,Name an actor
Q4965152,Brian Robison,P27,what is the nationality of brian robison
Q5971804,Ila Borders,P413,what position does ila borders play 
Q220,Rome,R19,which film producer was born in rome
Q4898735,Betty Boop Ker-Choo,P364,betty boops ker-choo film was done in what language
Q101380,Hugo Fischer-Koppe,P20,Where did hugo fischer-koppe die
Q13419109,The Clansman,R144,what film adapted the novel the clansman
Q2454559,Andrew Stockdale,P106,What is andrew stockdale profession
Q174791,Mahmud II,P27,mahmud ii nationality is where
Q986007,Lowestoft,R19,who is a famous person born in lowestoft
Q737645,Kumar Sangakkara,P172,what kumar sangakkara ethnicity
Q149517,2555 Thomas,P196,What celestial group is 2555 thomas a part of
Q1340430,Endgame,P495,which country is the film endgame from
Q720196,John McManners,P20,Which city was john mcmanners in when he died
Q319777,Wojciech Kilar,R86,What movie did wojciech kilar write the music for
Q483352,thrash metal,R136,which artist makes thrash metal music
Q7992421,When Angels Sing,P136,what kind of movie is angels sing
Q3234494,The Devil Pass Key,P162,Who the producer from the devils pass key
Q3304863,Mel Reynolds,P27,Where was mel reynolds from
Q280658,forward,R413,Name a forward soccer player
Q2406584,Urraca of Portugal,R40,Who is a parent of urraca of portugal
Q5262799,Dermot Drummy,P413,Does dermot drummy play forward or midfielder
Q4725605,Alias a Gentleman,P364,what is the language of alias a gentleman
Q750,Bolivia,R19,who was born in bolivia
Q4749891,An Elephant Called Slowly,P364,What language is an elephant called slowly filmed in
