entity_id,entity_label,relation_id,Question
Q7773219,The Waiters' Picnic,P364,what is the language for the film the waiters picnic
Q35591,Tigris,P403,What is the mouth of tigris river
Q2744116,Mega Man X3,P136,Which video game genre is mega man x3
Q4991388,Pandemonium Shadow Show,P136,What genre is pandemonium shadow show
Q849875,Neutral Milk Hotel,P136,What genre of artist is neutral milk hotel
Q49757,poet,R106,Name a poet
Q16729686,John Hart,P106,What is john hart profession
Q13529,Alfred Marshall,P737,who influenced alfred marshall
Q817138,electronica,R136,What is a electronica Radiohead album
Q7627182,Stuart Turner,P136,what is the type of music by stuart turner
Q6113929,Jack Matthews,P19,what city was jack matthews born in
Q6354984,Kalyanji Virji Shah,P21,What is the gender of kalyanji virji shah
Q15262148,Newfoundland expedition,P276,where did the newfoundland expedition take place
Q1985895,Niclas Engelin,P136,what kind of music is niclas engelin associated with
Q2567233,Kahimi Karie,P19,which city was kahimi karie born
Q1966033,Nasser Moghadam,P140,what religion does nasser moghadam practice 
Q972922,Stranded,P136,"What type of film is ""Stranded"""
Q509895,Assumption Parish,R131,what census designated place is located in assumption parish louisiana
Q4166620,Pact with the Devil,P136,What kind of film is pact with the devil
Q438442,Everaldo,P413,what is everaldo position 
Q31805,Invercargill,R19,name a rugby player born in invercargill 
Q7273737,R Jay Soward,P413,what position does r jay soward play
Q4770349,Another Side of Singles II,P136,"what is the genre of the album another side of ""singles ii"""
Q6683260,Los Santos Reyes,P364,which latin language is spoken in los santos reyes
Q3656923,Solomon Saltiel,P20,where was solomon saltiel place of death
Q4868337,Bastille Day,P676,Who was the lyricist from the composition bastille day
Q597,Lisbon,P17,Where was lisbon located in
Q543375,Uglies,P50,who wrote the work uglies
Q4273438,Battle of Kontum,P276,where did the battle of kontum take place
Q5652900,Take This Sabbath Day,P179,Which tv series is take this sabbath day an episode from
Q480302,Hirth,P112,who is the founder of hirth
Q7969735,Warner Music Australia,R264,Which artist is signed under warner music australasia
Q4759887,Andre Eglevsky,P19,Where in russia was andre eglevsky born
Q83270,hard rock,R136,who are hard rock artists
Q2403176,The Guns of Brixton,P86,Who wrote the song the guns of brixton
Q1938494,Miroslaw Bork,P27,Where is miroslaw bork from
Q5334590,Ed Brinkman,P413,what position does ed brinkman play in baseball
Q5262268,Derek Pellicci,P264,what label is derek pellicci under
Q6779858,Mary Jane Not a Virgin Anymore,P364,what language is mary janes not a virgin anymore in
Q1650146,Human Bomb,P170,which american writer created the human bomb
Q969914,Dwarves,P264,What a band signed to dwarves (band)
Q1298934,synth-pop,R136,who performs synthpop
Q7544363,Smeep Kang,P27,What country is sumeep kang from
Q327157,Gerold Schwarzenbach,P19,which city was gerold schwarzenbach born in 
Q289003,Myles Kennedy,P264,What label is myles kennedy associated with
Q4753349,And So I Watch You From Afar,P136,What genre is the album and so i watch you from afar
Q253314,Brian Butterworth,P27,where is brian butterworth from
Q5218100,Daniel McCraney,P21,what is the gender of daniel mccraney
Q3279783,Ready,P136,What genre of music is ready classified as
Q15823424,Kevin Baldwin,P21,What gender is kevin baldwin
Q6068594,Bora Oztoprak,P19,where in turkey was bora Oztoprak born
Q1165,Bihar,R19,what the name of someone born in bihar
Q7747484,The Lion Tamer,P136,Which genre of film is the lion tamer
Q15712264,Lauren Lapkus,P106,which profession does lauren lapkus belong to
Q3082851,Minamoto no Yoriyoshi,P40,what are the names of minamoto no yoriyoshi children
Q5270467,Dial M for Murder,P136,is dial m for murder post-punk or classical
Q3035568,Dominique de Williencourt,P19,where is the place of birth of dominique de williencourt
Q944356,Dil Se,P136,what film genre is the movie  dil se
Q1418897,Fireflight,R175,What an album by fireflight
Q534669,Denison,R19,who is a person that was born in denison
Q670138,3205 Boksenberg,P196,Which asteroid group is 3205 boksenberg a member of
Q186472,folk rock,R136,what albums is part of folk rock
Q336286,defender,R413,who was the defender for Esteghlal Dushanbe
Q384481,Alan Garner,R50,what book did alan garner write 
Q315092,Paul Gilbert,R175,What is the debut solo album written by paul gilbert
Q2024778,Sandokan the Great,P136,which country category does netflix put sandokan the great
Q2264858,Roadracers,P58,who wrote the film  roadracers
Q7154625,Paula Best Dishes,P136,what genre of television is paulas best dishes
Q5229058,Dave Jordano,P21,What is the gender of dave jordano
Q7486033,Q7486033,P136,what kind of rock music does birdsandbuildings play
Q1756026,Hell,P495,Which country created the film titled hell
Q2973,Darmstadt,R19,which german liberal politician and banker was born in  darmstadt
Q436057,Huub Stevens,P21,What is huub stevens gender
Q464947,Fatima Jinnah,P140,What religion did fatima jinnah practice
Q221616,pyroclastic flow,R509,who died from pyroclastic flow
Q5290444,Domini Blythe,P509,domini blythe was killed by what
Q4070,Kim Carnes,R175,what album was done by kim carnes
Q152904,418 Alemannia,P397,what does 418 alemannia orbit
Q15043437,Murrayfield,R19,Which person was born in murrayfield
Q2709053,32770 Starchik,P31,what is 32770 starchik
Q5886919,Lars Yngve Johansson,P106,What does lars johansson do for his profession
Q8108590,Rick Hautala,P737,who was  rick hautala influenced by
Q685516,The Game Plan,P136,The film the game plan (film) is what genre of film
Q3546701,Alejandro Tommasi,P19,which city was alejandro tommasi born in 
Q130232,drama film,R136,which movie is drama
Q21,England,R19,Name someone born in england
Q212961,pancreatic cancer,R509,Who died from pancreatic cancer
Q16967977,Wretches and Kings,P676,who is the lyricist of the composition wretches and kings
Q2807862,14 Carrot Rabbit,P495,What is the country of origin of the film 14 carrot rabbit
Q9730,classical music,R136,which british classical music artist sings operatic soprano
Q3028049,Dimanche a Bamako,P136,WHat kind of music is dimanche a bamako
Q41262,Nottingham,R19,Name someone born in nottingham
Q687428,Maria Bartiromo,P27,what is maria bartiromo nationality
Q16030608,Harrison Carroll Hobart,P607,what campaign did harrison carroll hobart fight in
Q6688022,Louis R Rocco,P119,where was louis r rocco buried
Q3994966,1990 NCAA Division I men basketball tournament,P276,where did the 1990 ncaa mens division i basketball tournament take place
Q1193289,Jesse Stone: Death in Paradise,P86,who did music from the movie jesse stone: death in paradise
Q7593773,St John the Evangelist Church Chichester,P149,What is the architectural style of the st john the evangelist church chichester
Q1090566,Flying Swords of Dragon Gate,P162,Who was the producer on flying swords of dragon gate
Q5473455,Fossil Creek Bridge,P31,what type of bridge is fossil creek bridge
Q2550715,Psi Velorum,P59,what constellation is psi velorum in
Q115551,Eagle County,R131,what is a city in eagle county
Q450364,El Cielo,P136,what kind of genre is el cielo 
Q4932633,Bob Guelker,P27,What is the nationality of bob guelker
Q2347346,Milton Caraglio,P21,What is milton caraglio gender
Q8740,Vietnam War,R607,Name a military person involved in the Vietnam War
Q540345,The Jayne Mansfield Story,P136,What netflix genre does the jayne mansfield story belong to
Q452090,Scott Matthew,P136,What subgenre of rock does scott matthew play
Q6851011,Mildred Robbins Leet,P27,Where is mildred robbins leet originally from
Q8868913,Man in the Dark,P136,What was the genre of the film man in the dark
Q38848,heavy metal,R136,what are heavy metal albums
Q714057,Infernal Affairs,P162,Who produced infernal affairs
Q978055,Rice,P131,what county is rice in
Q5689598,Headhunter Redemption,P123,what company did produce headhunter redemption
Q7539545,Slayer,P136,What kind of a film is slayer
Q9778,electronic music,R136,Name an album from the electronic music genre
Q4878832,Becky Hobbs,P136,what kind of music is becky hobbs known for
Q4673539,Acharya Nagarjuna University,P138,who was acharya nagarjuna university named after
Q708290,Cartoon Network,R136,Name a show on cartoon network
Q6470294,Lady Kash and Krissy,P136,What kind of music does kash n krissy perform
Q162202,Nicki Minaj,R676,What is the name of a song written by nicki minaj
Q5258152,Dennis Apuan,P140,What religion does dennis apuan practice
Q1726,Munich,R19,Who is a person born in munich
Q742363,Janos Csonka,P21,What is janos csonka gender
Q2246898,Triadelphia,P421,Which time zone is triadelphia west virginia in
Q2621820,14919 Robertohaver,P31,what kind of space object is 14919 robertohaver
Q6534823,Levale Speigner,P19,was levale speigner born in thomasville or menlo park
Q4871678,Battle of Marion,P710,Who was involved in the battle of marion
Q3520053,The Bongos,P136,is thebongos rock music or classical music
Q842256,musical film,R136,what is the name of a musical film
Q7768612,The Thanatos Syndrome,P136,what kind of book is the thanatos syndrome
Q30572,Friedrich Mohs,P20,where was the death place of friedrich mohs
Q1726,Munich,R19,Who is a notable person that was born in munich
Q211,Latvia,R19,Who was a person born in latvia
Q532395,Sandy Jeannin,P27,What is the nationality of sandy jeannin 
Q153773,Heo Young-saeng,P136,what musical genre does heo young-saeng sing
Q713979,Cat on a Hot Tin Roof,P58,Who did the story for the film  cat on a hot tin roof
Q1775665,The Beta Band,P136,What genre of music does The Beta Band perform
Q188473,action film,R136,what is an example of an action film
Q23051,Swansea,R19,Who was born in swansea
Q10295395,Hiatus,P57,who is the director of hiatus
Q4354658,Mo Willems,R170,what programs have been created by mo willems
Q5181344,Craig Pruess,P27,what is the nationality of craig pruess
Q214481,Gustav Koerner,P27,which nationality is gustav koerner
Q7640874,Sunnyside,P136,What is the genre of the book sunnyside
Q2019960,Tosin Abasi,P136,which genre does the artist tosin abasi perform in
Q11243167,Shadow the Hedgehog: Original Soundtrax,P136,what is the genre of the album  shadow the hedgehog: original soundtrax
Q561812,Lalu Prasad Yadav,P40,what Indian cricketer is the son of lalu prasad
Q435844,Lamoral Count of Egmont,P509,what was lamoral count of egmont cause of death
Q603448,Indecent Proposal,P1431,who was the executive producer of the movie indecent proposal
Q3134980,Mountain Time Zone,R421,what city is in mountain time zone
Q920220,Tommy Korberg,P136,What is the genre of music that tommy korberg makes
Q3032586,10:30 PM Summer,P58,who wrote 10:30 pm summer
Q609597,'Til We Meet Again,P57,Who directed the movie 'til we meet again
Q25265,Felidae,P105,what rank is the organism classification felidae
Q4840240,Bad Company,P136,what kind of film is bad company
Q9362145,To Kill This Love,P495,which country did the film to kill this love take place in
Q3224256,Le manege,P495,where in europe is le manege filmed at
Q7259632,Pulse,P495,Which country did the film pulse come from
Q7155207,Paulo Edson Nascimento Costa,P19,Where was paulo edson nascimento costa born
Q356487,Tim McGraw,P1303,what instrument does tim mcgraw play
Q7499228,Shiva,P57,Who directed the tv series episode shiva
Q467364,Leona Helmsley,P106,What is leona helmsley profession
Q3410051,Psycho Fox,P136,What genre of computer videogame is psycho fox
Q138725,1398 Donnera,P31,what category is 1398 donnera
Q10737,suicide,R509,what person committed suicide
Q16996433,I'm a Greedy Man,P676,who wrote lyrics for i'm a greedy man
Q19868049,Digging Up the Marrow,P136,what type of film is digging up the marrow
Q5496790,Freddie Roulette,P19,Where in illinois was freddie roulette born
Q4909127,Bill Gerber,R162,bill gerber  was the producer of what film
Q19201,Mike Shinoda,P1303,what instrument is played by mike shinoda
Q7367321,Rosangela,P136,What style of music does rosangela play
Q6182342,Jermaine Mays,P27,What is the nationality of jermaine mays
Q3521691,The Lovers,P136,what kind of film is the lovers
Q229513,Sarah Vaughan,R175,what is an album by sarah vaughan
Q848928,Nekketsu Saikyo Go-Saurer,P136,what type of show is nekketsu saikyo go-saurer
Q5151933,Coming Home Jamaica,P136,What kind of music is coming home jamaica
Q5559613,Richard Arneson,P27,what is the nationality of richard arneson 
Q1894062,Battle of Tagliacozzo,P710,who was involved in the battle of tagliacozzo
Q7285814,Rajasthan,P136,what type of film is rajasthan
Q16149661,Ed Askew,P264,what label worked with ed askew
Q91811,Alexander Nikuradse,P20,where did alexander nikuradse die
Q7182025,Phil Hoy,P106,who is phil hoy
Q736254,Waiting to Exhale,P136,what film genre is waiting to exhale
